year,icpsr,state,stateabbr,chamber,district,party,adjusted.ada,adjusted.member.mean.ada,fullname
2012,29349,ILLINOIS,IL,1,16,2,8.001038791,10.56778908,"MANZULLO, DONALD"
2012,21130,ILLINOIS,IL,1,17,2,8.001038791,22.42271668,"SCHILLING, BOBBY"
2012,20914,ILLINOIS,IL,1,18,2,8.001038791,10.25443553,"SCHOCK, AARON"
2012,29718,ILLINOIS,IL,1,19,2,8.001038791,12.5043569,"SHIMKUS, JOHN"
2012,15124,INDIANA,IN,1,1,1,90.90576162,91.06871318,"VISCLOSKY, PETER J."
2012,20717,INDIANA,IN,1,2,1,33.90876467,64.00154321,"DONNELLY, JOE"
2012,21100,INDIANA,IN,1,3,2,13.18258397,10.78936269,"STUTZMAN, MARLIN"
2012,21131,INDIANA,IN,1,4,2,8.001038791,8.703721873,"ROKITA, TODD"
2012,15014,INDIANA,IN,1,5,2,8.001038791,9.152712019,"BURTON, DAN"
2012,20117,INDIANA,IN,1,6,2,8.001038791,7.954313615,"PENCE, MIKE"
2012,20757,INDIANA,IN,1,7,1,101.268852,95.91727852,"CARSON, ANDRÉ"
2012,21132,INDIANA,IN,1,8,2,8.001038791,9.714853767,"BUCSHON, LARRY"
2012,21133,INDIANA,IN,1,9,2,8.001038791,8.703721873,"YOUNG, TODD"
2012,20719,IOWA,IA,1,1,1,96.0873068,90.52897799,"BRALEY, BRUCE"
2012,20720,IOWA,IA,1,2,1,80.54267127,86.72900075,"LOEBSACK, DAVE"
2012,29721,IOWA,IA,1,3,1,49.4534002,78.2535448,"BOSWELL, LEONARD L."
2012,29522,IOWA,IA,1,4,2,8.001038791,11.29821803,"LATHAM, TOM"
2012,20325,IOWA,IA,1,5,2,8.001038791,8.224657259,"KING, STEVE"
2012,21134,KANSAS,KS,1,1,2,44.27185503,22.18213029,"HUELSKAMP, TIM"
2012,20915,KANSAS,KS,1,2,2,8.001038791,10.32983738,"JENKINS, LYNN"
2012,21135,KANSAS,KS,1,3,2,8.001038791,10.81199243,"YODER, KEVIN"
2012,21136,KANSAS,KS,1,4,2,13.18258397,10.78936269,"POMPEO, MIKE"
2012,29525,KENTUCKY,KY,1,1,2,18.36412914,12.43043747,"WHITFIELD, EDWARD"
2012,20916,KENTUCKY,KY,1,2,2,8.001038791,10.20845831,"GUTHRIE, BRETT"
2012,20723,KENTUCKY,KY,1,3,1,101.268852,100.9190587,"YARMUTH, JOHN"
2012,20511,KENTUCKY,KY,1,4,2,13.18258397,9.000072333,"DAVIS, GEOFF"
2012,14854,KENTUCKY,KY,1,5,2,8.001038791,12.45036747,"ROGERS, HAROLD"
2012,20326,KENTUCKY,KY,1,6,1,49.4534002,74.12441037,"CHANDLER, BEN"
2012,20759,LOUISIANA,LA,1,1,2,8.001038791,7.67700246,"SCALISE, STEVE"
2012,21137,LOUISIANA,LA,1,2,1,90.90576162,93.41873858,"RICHMOND, CEDRIC"
2012,21138,LOUISIANA,LA,1,3,2,18.36412914,14.96511318,"LANDRY, JEFF"
2012,20918,LOUISIANA,LA,1,4,2,18.36412914,12.50725612,"FLEMING, JOHN"
2012,90327,LOUISIANA,LA,1,5,2,8.001038791,9.710468402,"ALEXANDER, RODNEY"
2012,20919,LOUISIANA,LA,1,6,2,18.36412914,14.03508309,"CASSIDY, BILL"
2012,20514,LOUISIANA,LA,1,7,2,13.18258397,9.573675523,"BOUSTANY JR., CHARLES"
2012,20920,MAINE,ME,1,1,1,106.4503971,102.8423324,"PINGREE, CHELLIE"
2012,20328,MAINE,ME,1,2,1,96.0873068,92.05974148,"MICHAUD, MICHAEL H."
2012,21139,MARYLAND,MD,1,1,2,8.001038791,14.84196027,"HARRIS, ANDY"
2012,20329,MARYLAND,MD,1,2,1,64.99803574,84.97481389,"RUPPERSBERGER, C.A. DUTCH"
2012,20724,MARYLAND,MD,1,3,1,101.268852,102.2284003,"SARBANES, JOHN"
2012,20763,MARYLAND,MD,1,4,1,106.4503971,103.5402562,"EDWARDS, DONNA"
2012,14873,MARYLAND,MD,1,5,1,90.90576162,91.01724247,"HOYER, STENY H."
2012,29356,MARYLAND,MD,1,6,2,23.54567432,13.742174,"BARTLETT, ROSCOE G."
2012,29587,MARYLAND,MD,1,7,1,106.4503971,101.3503656,"CUMMINGS, ELIJAH E."
2012,20330,MARYLAND,MD,1,8,1,101.268852,97.78043766,"VAN HOLLEN, CHRIS"
2012,29123,MASSACHUSETTS,MA,1,1,1,106.4503971,101.3489917,"OLVER, JOHN W."
2012,15616,MASSACHUSETTS,MA,1,2,1,101.268852,94.95343573,"NEAL, RICHARD E."
2012,29729,MASSACHUSETTS,MA,1,3,1,111.6319423,103.7800668,"MCGOVERN, JIM"
2012,14824,MASSACHUSETTS,MA,1,4,1,111.6319423,104.4088891,"FRANK, BARNEY"
2012,20754,MASSACHUSETTS,MA,1,5,1,106.4503971,98.94145047,"TSONGAS, NIKI"
2012,29730,MASSACHUSETTS,MA,1,6,1,101.268852,102.1722157,"TIERNEY, JOHN F."
2012,14435,MASSACHUSETTS,MA,1,7,1,111.6319423,101.9478416,"MARKEY, EDWARD J."
2012,29919,MASSACHUSETTS,MA,1,8,1,111.6319423,101.3621484,"CAPUANO, MICHAEL E."
2012,20119,MASSACHUSETTS,MA,1,9,1,90.90576162,93.02152259,"LYNCH, STEPHEN F."
2012,21140,MASSACHUSETTS,MA,1,10,1,96.0873068,96.29544993,"KEATING, BILL"
2012,21141,MICHIGAN,MI,1,1,2,13.18258397,10.78936269,"BENISHEK, DAN"
2012,21142,MICHIGAN,MI,1,2,2,13.18258397,10.79896969,"HUIZENGA, BILL"
2012,21143,MICHIGAN,MI,1,3,2,75.36112609,38.49644523,"AMASH, JUSTIN"
2012,29124,MICHIGAN,MI,1,4,2,8.001038791,12.0847231,"CAMP, DAVE"
2012,14430,MICHIGAN,MI,1,5,1,101.268852,96.18510934,"KILDEE, DALE E."
2012,15446,MICHIGAN,MI,1,6,2,8.001038791,24.52139559,"UPTON, FRED"
2012,20725,MICHIGAN,MI,1,7,2,13.18258397,8.731677774,"WALBERG, TIMOTHY"
2012,20120,MICHIGAN,MI,1,8,2,8.001038791,11.07802869,"ROGERS, MIKE"
2012,20923,MICHIGAN,MI,1,9,1,90.90576162,84.18697685,"PETERS, GARY"
2012,20331,MICHIGAN,MI,1,10,2,8.001038791,17.02103675,"MILLER, CANDICE S."
2012,15033,MICHIGAN,MI,1,12,1,90.90576162,97.26820486,"LEVIN, SANDER M."
2012,21145,MICHIGAN,MI,1,13,1,106.4503971,107.0370121,"CLARKE, HANSEN"
2012,10713,MICHIGAN,MI,1,14,1,106.4503971,98.32990267,"CONYERS JR., JOHN"
2012,2605,MICHIGAN,MI,1,15,1,80.54267127,86.28271202,"DINGELL, JOHN D."
2012,20726,MINNESOTA,MN,1,1,1,80.54267127,84.95933281,"WALZ, TIM"
2012,20333,MINNESOTA,MN,1,2,2,8.001038791,7.56419044,"KLINE, JOHN"
2012,20924,MINNESOTA,MN,1,3,2,8.001038791,9.486221241,"PAULSEN, ERIK"
2012,20122,MINNESOTA,MN,1,4,1,106.4503971,99.1892566,"MCCOLLUM, BETTY"
2012,20727,MINNESOTA,MN,1,5,1,111.6319423,104.5102476,"ELLISON, KEITH"
2012,20728,MINNESOTA,MN,1,6,2,13.18258397,5.835097108,"BACHMANN, MICHELE"
2012,29127,MINNESOTA,MN,1,7,1,28.7272195,56.36643996,"PETERSON, COLLIN C."
2012,21146,MINNESOTA,MN,1,8,2,8.001038791,12.31139774,"CRAVAACK, CHIP"
2012,21147,MISSISSIPPI,MS,1,1,2,8.001038791,7.897287826,"NUNNELEE, ALAN"
2012,29368,MISSISSIPPI,MS,1,2,1,96.0873068,96.25226371,"THOMPSON, BENNIE"
2012,20925,MISSISSIPPI,MS,1,3,2,8.001038791,8.883875496,"HARPER, GREGG"
2012,21148,MISSISSIPPI,MS,1,4,2,8.001038791,8.703721873,"PALAZZO, STEVEN"
2012,20147,MISSOURI,MO,1,1,1,106.4503971,97.77038074,"CLAY, WILLIAM LACY"
2012,20123,MISSOURI,MO,1,2,2,13.18258397,6.374348696,"AKIN, TODD"
2012,20516,MISSOURI,MO,1,3,1,85.72421644,93.56123748,"CARNAHAN, RUSS"
2012,21149,MISSOURI,MO,1,4,2,8.001038791,9.714853767,"HARTZLER, VICKY"
2012,20517,MISSOURI,MO,1,5,1,106.4503971,98.89507394,"CLEAVER II, EMANUEL"
2012,20124,MISSOURI,MO,1,6,2,8.001038791,12.63104892,"GRAVES, SAM"
2012,21150,MISSOURI,MO,1,7,2,8.001038791,8.703721873,"LONG, BILLY"
2012,29736,MISSOURI,MO,1,8,2,18.36412914,19.95981625,"EMERSON, JO ANN"
2012,20926,MISSOURI,MO,1,9,2,8.001038791,8.823929835,"LUETKEMEYER, BLAINE"
2012,20125,MONTANA,MT,1,1,2,18.36412914,16.57144099,"REHBERG, DENNY"
2012,20518,NEBRASKA,NE,1,1,2,13.18258397,15.80158636,"FORTENBERRY, JEFF"
2012,29921,NEBRASKA,NE,1,2,2,13.18258397,9.494454441,"TERRY, LEE"
2012,20729,NEBRASKA,NE,1,3,2,8.001038791,7.671289082,"SMITH, ADRIAN"
2012,29922,NEVADA,NV,1,1,1,70.17958091,87.79492321,"BERKLEY, SHELLEY"
2012,21196,NEVADA,NV,1,2,2,8.001038791,11.8873811,"AMODEI, MARK E."
2012,21151,NEVADA,NV,1,3,2,8.001038791,12.78644934,"HECK, JOE"
2012,21152,NEW HAMPSHIRE,NH,1,1,2,13.18258397,9.84651086,"GUINTA, FRANK"
2012,29538,NEW HAMPSHIRE,NH,1,2,2,28.7272195,26.17805529,"BASS, CHARLES F."
2012,29132,NEW JERSEY,NJ,1,1,1,96.0873068,86.25132805,"ANDREWS, ROBERT E."
2012,29539,NEW JERSEY,NJ,1,2,2,23.54567432,34.57249175,"LOBIONDO, FRANK A."
2012,21153,NEW JERSEY,NJ,1,3,2,13.18258397,21.23699434,"RUNYAN, JON"
2012,14863,NEW JERSEY,NJ,1,4,2,18.36412914,41.12005657,"SMITH, CHRISTOPHER H."
2012,20336,NEW JERSEY,NJ,1,5,2,23.54567432,11.72146748,"GARRETT, SCOTT"
2012,15454,NEW JERSEY,NJ,1,6,1,111.6319423,96.14278122,"PALLONE, FRANK"
2012,20929,NEW JERSEY,NJ,1,7,2,13.18258397,19.26290114,"LANCE, LEONARD"
2012,29741,NEW JERSEY,NJ,1,8,1,106.4503971,93.64852103,"PASCRELL JR., BILL"
2012,29742,NEW JERSEY,NJ,1,9,1,90.90576162,94.76227803,"ROTHMAN, STEVEN R."
2012,29541,NEW JERSEY,NJ,1,11,2,18.36412914,23.32037998,"FRELINGHUYSEN, RODNEY"
2012,29923,NEW JERSEY,NJ,1,12,1,111.6319423,98.73707454,"HOLT, RUSH"
2012,20542,NEW JERSEY,NJ,1,13,1,90.90576162,89.53449596,"SIRES, ALBIO"
2012,20930,NEW MEXICO,NM,1,1,1,85.72421644,92.69199124,"HEINRICH, MARTIN"
2012,20337,NEW MEXICO,NM,1,2,2,18.36412914,10.13943851,"PEARCE, STEVEN E."
2012,20932,NEW MEXICO,NM,1,3,1,90.90576162,98.42434884,"LUJAN, BEN RAY"
2012,20338,NEW YORK,NY,1,1,1,70.17958091,90.08100862,"BISHOP, TIMOTHY H."
2012,20129,NEW YORK,NY,1,2,1,90.90576162,91.03153208,"ISRAEL, STEVE"
2012,29375,NEW YORK,NY,1,3,2,8.001038791,20.13420762,"KING, PETER T."
2012,29744,NEW YORK,NY,1,4,1,75.36112609,87.52976569,"MCCARTHY, CAROLYN"
2012,15000,NEW YORK,NY,1,5,1,75.36112609,94.44279006,"ACKERMAN, GARY L."
2012,29776,NEW YORK,NY,1,6,1,96.0873068,91.86340742,"MEEKS, GREGORY W."
2012,29925,NEW YORK,NY,1,7,1,106.4503971,96.89830749,"CROWLEY, JOSEPH"
2012,29377,NEW YORK,NY,1,8,1,111.6319423,104.0247762,"NADLER, JERROLD"
2012,21197,NEW YORK,NY,1,9,2,8.001038791,8.001038791,"TURNER, ROBERT L."
2012,15072,NEW YORK,NY,1,10,1,75.36112609,94.15419108,"TOWNS, EDOLPHUS"
2012,20733,NEW YORK,NY,1,11,1,106.4503971,100.4771889,"CLARKE, YVETTE D."
2012,29378,NEW YORK,NY,1,12,1,101.268852,102.0465019,"VELAZQUEZ, NYDIA M."
2012,21154,NEW YORK,NY,1,13,2,8.001038791,21.22954041,"GRIMM, MIKE"
2012,29379,NEW YORK,NY,1,14,1,96.0873068,97.1944295,"MALONEY, CAROLYN B."
2012,29134,NEW YORK,NY,1,16,1,111.6319423,101.5906364,"SERRANO, JOSÉ E."
2012,15603,NEW YORK,NY,1,17,1,96.0873068,97.76422217,"ENGEL, ELIOT L."
2012,15612,NEW YORK,NY,1,18,1,90.90576162,97.58555154,"LOWEY, NITA M."
2012,21155,NEW YORK,NY,1,19,2,18.36412914,17.49294292,"HAYWORTH, NAN"
2012,21156,NEW YORK,NY,1,20,2,28.7272195,33.48211728,"GIBSON, CHRIS"
2012,20934,NEW YORK,NY,1,21,1,106.4503971,103.5304217,"TONKO, PAUL"
2012,29380,NEW YORK,NY,1,22,1,106.4503971,100.7716594,"HINCHEY, MAURICE D."
2012,20957,NEW YORK,NY,1,23,1,44.27185503,61.9003955,"OWENS, BILL"
2012,21157,NEW YORK,NY,1,24,2,13.18258397,20.93858304,"HANNA, RICHARD"
2012,21158,NEW YORK,NY,1,25,2,8.001038791,7.255738272,"BUERKLE, ANN MARIE"
2012,21194,NEW YORK,NY,1,26,1,39.09030985,39.09030985,"HOCHUL, KATHY"
2012,20519,NEW YORK,NY,1,27,1,90.90576162,93.33584536,"HIGGINS, BRIAN"
2012,15444,NEW YORK,NY,1,28,1,70.17958091,97.60050047,"SLAUGHTER, LOUISE M."
2012,21101,NEW YORK,NY,1,29,2,8.001038791,10.77379255,"REED, THOMAS"
2012,20340,NORTH CAROLINA,NC,1,1,1,85.72421644,93.56143645,"BUTTERFIELD, G. K."
2012,21159,NORTH CAROLINA,NC,1,2,2,8.001038791,9.714853767,"ELLMERS, RENEE"
2012,29546,NORTH CAROLINA,NC,1,3,2,54.63494538,31.26717112,"JONES, WALTER B."
2012,15438,NORTH CAROLINA,NC,1,4,1,101.268852,92.29490282,"PRICE, DAVID E."
2012,20521,NORTH CAROLINA,NC,1,5,2,13.18258397,8.132258033,"FOXX, VIRGINIA"
2012,15092,NORTH CAROLINA,NC,1,6,2,13.18258397,12.30441144,"COBLE, HOWARD"
2012,29746,NORTH CAROLINA,NC,1,7,1,18.36412914,54.27251283,"MCINTYRE, MIKE"
2012,20938,NORTH CAROLINA,NC,1,8,1,28.7272195,61.29532474,"KISSELL, LARRY"
2012,29549,NORTH CAROLINA,NC,1,9,2,8.001038791,8.089454409,"MYRICK, SUE"
2012,20522,NORTH CAROLINA,NC,1,10,2,8.001038791,8.209721251,"MCHENRY, PATRICK T."
2012,20737,NORTH CAROLINA,NC,1,11,1,54.63494538,65.67811099,"SHULER, HEATH"
2012,29383,NORTH CAROLINA,NC,1,12,1,101.268852,100.0833919,"WATT, MELVIN"
2012,20341,NORTH CAROLINA,NC,1,13,1,101.268852,97.92248601,"MILLER, BRAD"
2012,21160,NORTH DAKOTA,ND,1,1,2,13.18258397,9.84651086,"BERG, RICK"
2012,29550,OHIO,OH,1,1,2,18.36412914,12.2794628,"CHABOT, STEVEN J."
2012,20540,OHIO,OH,1,2,2,13.18258397,9.3094667,"SCHMIDT, JEAN"
2012,20342,OHIO,OH,1,3,2,8.001038791,17.00408327,"TURNER, MICHAEL R."
2012,20738,OHIO,OH,1,4,2,13.18258397,7.990156449,"JORDAN, JIM"
2012,20755,OHIO,OH,1,5,2,13.18258397,8.420503467,"LATTA, ROBERT E."
2012,21162,OHIO,OH,1,6,2,8.001038791,10.77379255,"JOHNSON, BILL"
2012,20940,OHIO,OH,1,7,2,8.001038791,11.7720288,"AUSTRIA, STEVE"
2012,29137,OHIO,OH,1,8,2,8.001038791,6.499030092,"BOEHNER, JOHN A."
2012,15029,OHIO,OH,1,9,1,96.0873068,86.88908079,"KAPTUR, MARCY"
2012,29748,OHIO,OH,1,10,1,106.4503971,92.39383244,"KUCINICH, DENNIS J."
2012,20941,OHIO,OH,1,11,1,111.6319423,102.0454702,"FUDGE, MARCIA L."
2012,20130,OHIO,OH,1,12,2,8.001038791,12.51394081,"TIBERI, PAT"
2012,20740,OHIO,OH,1,13,1,90.90576162,97.3831086,"SUTTON, BETTY"
2012,29553,OHIO,OH,1,14,2,18.36412914,30.45238375,"LATOURETTE, STEVEN C."
2012,21163,OHIO,OH,1,15,2,8.001038791,10.72598566,"STIVERS, STEVE"
2012,21164,OHIO,OH,1,16,2,8.001038791,9.662094143,"RENACCI, JIM"
2012,20343,OHIO,OH,1,17,1,101.268852,92.47170049,"RYAN, TIM"
2012,21165,OHIO,OH,1,18,2,8.001038791,8.703721873,"GIBBS, BOB"
2012,20131,OKLAHOMA,OK,1,1,2,8.001038791,7.71999925,"SULLIVAN, JOHN"
2012,20523,OKLAHOMA,OK,1,2,1,18.36412914,41.45184518,"BOREN, DAN"
2012,29393,OKLAHOMA,OK,1,3,2,8.001038791,7.603392175,"LUCAS, FRANK D."
2012,20344,OKLAHOMA,OK,1,4,2,8.001038791,6.798300043,"COLE, TOM"
2012,21166,OKLAHOMA,OK,1,5,2,8.001038791,9.141551804,"LANKFORD, JAMES"
2012,21198,OREGON,OR,1,1,1,106.4503971,100.3542161,"BONAMICI, SUZANNE"
2012,29932,OREGON,OR,1,2,2,8.001038791,15.71828507,"WALDEN, GREG"
2012,29588,OREGON,OR,1,3,1,96.0873068,96.56117738,"BLUMENAUER, EARL"
2012,15410,OREGON,OR,1,4,1,101.268852,96.74866622,"DEFAZIO, PETER A."
2012,20944,OREGON,OR,1,5,1,85.72421644,78.49187775,"SCHRADER, KURT"
2012,29777,PENNSYLVANIA,PA,1,1,1,111.6319423,96.69122907,"BRADY, ROBERT A."
2012,29559,PENNSYLVANIA,PA,1,2,1,90.90576162,98.00860542,"FATTAH, CHAKA"
2012,21167,PENNSYLVANIA,PA,1,3,2,8.001038791,10.72598566,"KELLY, MIKE"
2012,20743,PENNSYLVANIA,PA,1,4,1,54.63494538,73.1467494,"ALTMIRE, JASON"
2012,20946,PENNSYLVANIA,PA,1,5,2,8.001038791,11.62713456,"THOMPSON, GLENN"
2012,20345,PENNSYLVANIA,PA,1,6,2,8.001038791,25.44841152,"GERLACH, JIM"
2012,21168,PENNSYLVANIA,PA,1,7,2,13.18258397,14.89130415,"MEEHAN, PAT"
2012,20524,PENNSYLVANIA,PA,1,8,2,18.36412914,25.05420201,"FITZPATRICK, MICHAEL G."
2012,20134,PENNSYLVANIA,PA,1,9,2,8.001038791,10.06040673,"SHUSTER, BILL"
2012,21170,PENNSYLVANIA,PA,1,10,2,8.001038791,9.714853767,"MARINO, TOM"
2012,21171,PENNSYLVANIA,PA,1,11,2,13.18258397,12.77342659,"BARLETTA, LOU"
2012,20960,PENNSYLVANIA,PA,1,12,1,64.99803574,67.74844066,"CRITZ, MARK"
2012,20525,PENNSYLVANIA,PA,1,13,1,85.72421644,87.46275541,"SCHWARTZ, ALLYSON Y."
2012,29561,PENNSYLVANIA,PA,1,14,1,111.6319423,89.93617232,"DOYLE, MIKE F."
2012,20526,PENNSYLVANIA,PA,1,15,2,8.001038791,25.2533548,"DENT, CHARLIE"
2012,29752,PENNSYLVANIA,PA,1,16,2,13.18258397,7.201396418,"PITTS, JOE"
2012,29396,PENNSYLVANIA,PA,1,17,1,59.81649056,68.97866757,"HOLDEN, TIM"
2012,20346,PENNSYLVANIA,PA,1,18,2,13.18258397,20.57139523,"MURPHY, TIM"
2012,20135,PENNSYLVANIA,PA,1,19,2,23.54567432,26.47332208,"PLATTS, TODD R."
2012,21172,RHODE ISLAND,RI,1,1,1,101.268852,105.7455697,"CICILLINE, DAVID"
2012,20136,RHODE ISLAND,RI,1,2,1,90.90576162,90.11295621,"LANGEVIN, JIM"
2012,21173,SOUTH CAROLINA,SC,1,1,2,13.18258397,8.313702505,"SCOTT, TIM"
2012,20138,SOUTH CAROLINA,SC,1,2,2,18.36412914,9.862830672,"WILSON, JOE"
2012,21174,SOUTH CAROLINA,SC,1,3,2,18.36412914,15.90344645,"DUNCAN, JEFFREY"
2012,21175,SOUTH CAROLINA,SC,1,4,2,18.36412914,13.8957424,"GOWDY, TREY"
2012,21176,SOUTH CAROLINA,SC,1,5,2,33.90876467,19.97074582,"MULVANEY, MICK"
2012,39301,SOUTH CAROLINA,SC,1,6,1,80.54267127,92.83745992,"CLYBURN, JAMES E."
2012,21177,SOUTH DAKOTA,SD,1,1,2,8.001038791,8.703721873,"NOEM, KRISTI"
2012,20947,TENNESSEE,TN,1,1,2,8.001038791,11.02478881,"ROE, PHIL"
2012,15455,TENNESSEE,TN,1,2,2,44.27185503,20.93250509,"DUNCAN JR., JOHN J."
2012,21178,TENNESSEE,TN,1,3,2,8.001038791,10.81199243,"FLEISCHMANN, CHUCK"
2012,21179,TENNESSEE,TN,1,4,2,8.001038791,11.7703647,"DESJARLAIS, SCOTT"
2012,15019,TENNESSEE,TN,1,5,1,70.17958091,70.34833765,"COOPER, JIM"
2012,21180,TENNESSEE,TN,1,6,2,13.18258397,11.81010158,"BLACK, DIANE"
2012,20351,TENNESSEE,TN,1,7,2,8.001038791,7.216938328,"BLACKBURN, MARSHA"
2012,21181,TENNESSEE,TN,1,8,2,18.36412914,11.83527872,"FINCHER, STEPHEN"
2012,20748,TENNESSEE,TN,1,9,1,106.4503971,104.4442987,"COHEN, STEVE"
2012,20527,TEXAS,TX,1,1,2,28.7272195,13.35440963,"GOHMERT, LOUIE"
2012,20528,TEXAS,TX,1,2,2,18.36412914,10.06361122,"POE, TED"
2012,29143,TEXAS,TX,1,3,2,8.001038791,6.526611485,"JOHNSON, SAM"
2012,94828,TEXAS,TX,1,4,2,13.18258397,12.2406403,"HALL, RALPH M."
2012,20352,TEXAS,TX,1,5,2,8.001038791,6.760151967,"HENSARLING, JEB"
2012,15085,TEXAS,TX,1,6,2,18.36412914,10.236189,"BARTON, JOE L."
2012,20139,TEXAS,TX,1,7,2,8.001038791,7.657598252,"CULBERSON, JOHN"
2012,29760,TEXAS,TX,1,8,2,8.001038791,7.769090764,"BRADY, KEVIN"
2012,20529,TEXAS,TX,1,9,1,85.72421644,96.66022334,"GREEN, AL"
2012,20530,TEXAS,TX,1,10,2,8.001038791,9.759335815,"MCCAUL, MICHAEL"
2012,20531,TEXAS,TX,1,11,2,8.001038791,5.87935265,"CONAWAY, K. MICHAEL"
2012,29762,TEXAS,TX,1,12,2,13.18258397,7.482864744,"GRANGER, KAY"
2012,29572,TEXAS,TX,1,13,2,8.001038791,7.307448447,"THORNBERRY, WILLIAM M."
2012,29763,TEXAS,TX,1,15,1,85.72421644,83.71647013,"HINOJOSA, RUBEN"
2012,29764,TEXAS,TX,1,16,1,80.54267127,82.21724385,"REYES, SILVESTRE"
2012,21182,TEXAS,TX,1,17,2,13.18258397,9.740030908,"FLORES, BILL"
2012,29573,TEXAS,TX,1,18,1,90.90576162,98.34385228,"JACKSON-LEE, SHEILA"
2012,20353,TEXAS,TX,1,19,2,18.36412914,7.512255377,"NEUGEBAUER, RANDY"
2012,29943,TEXAS,TX,1,20,1,75.36112609,93.53090593,"GONZALEZ, CHARLIE"
2012,15445,TEXAS,TX,1,21,2,8.001038791,8.465454526,"SMITH, LAMAR"
2012,20948,TEXAS,TX,1,22,2,8.001038791,8.161638429,"OLSON, PETE"
2012,21183,TEXAS,TX,1,23,2,8.001038791,7.255738272,"CANSECO, FRANCISCO"
2012,20532,TEXAS,TX,1,24,2,18.36412914,9.022380798,"MARCHANT, KENNY"
2012,29571,TEXAS,TX,1,25,1,96.0873068,96.78369236,"DOGGETT, LLOYD"
2012,20355,TEXAS,TX,1,26,2,18.36412914,11.46168141,"BURGESS, MICHAEL C."
2012,21184,TEXAS,TX,1,27,2,13.18258397,14.82893753,"FARENTHOLD, BLAKE"
2012,20533,TEXAS,TX,1,28,1,49.4534002,60.38482189,"CUELLAR, HENRY"
2012,39304,TEXAS,TX,1,29,1,75.36112609,88.109796,"GREEN, GENE"
2012,39305,TEXAS,TX,1,30,1,101.268852,95.39065763,"JOHNSON, EDDIE BERNICE"
2012,20356,TEXAS,TX,1,31,2,13.18258397,5.977494439,"CARTER, JOHN"
2012,29759,TEXAS,TX,1,32,2,8.001038791,6.415679177,"SESSIONS, PETE"
2012,20357,UTAH,UT,1,1,2,13.18258397,9.770750083,"BISHOP, ROB"
2012,20140,UTAH,UT,1,2,1,28.7272195,59.04290133,"MATHESON, JIM"
2012,20949,UTAH,UT,1,3,2,13.18258397,12.45215224,"CHAFFETZ, JASON"
2012,20750,VERMONT,VT,1,1,1,111.6319423,99.39002482,"WELCH, PETER"
2012,20756,VIRGINIA,VA,1,1,2,8.001038791,13.00058674,"WITTMAN, ROBERT J."
2012,21185,VIRGINIA,VA,1,2,2,13.18258397,13.76999875,"RIGELL, SCOTT"
2012,39307,VIRGINIA,VA,1,3,1,101.268852,98.86560188,"SCOTT, ROBERT C."
2012,20143,VIRGINIA,VA,1,4,2,8.001038791,11.14138571,"FORBES, J. RANDY"
2012,21186,VIRGINIA,VA,1,5,2,8.001038791,9.714853767,"HURT, ROBERT"
2012,39308,VIRGINIA,VA,1,6,2,8.001038791,8.959188034,"GOODLATTE, ROBERT W."
2012,20144,VIRGINIA,VA,1,7,2,8.001038791,6.042019938,"CANTOR, ERIC"
2012,29149,VIRGINIA,VA,1,8,1,96.0873068,86.9505396,"MORAN, JAMES P."
2012,21191,VIRGINIA,VA,1,9,2,13.18258397,21.94476219,"GRIFFITH, MORGAN"
2012,14869,VIRGINIA,VA,1,10,2,18.36412914,16.95079025,"WOLF, FRANK R."
2012,20952,VIRGINIA,VA,1,11,1,75.36112609,86.30902407,"CONNOLLY, GERALD E."
2012,20145,WASHINGTON,WA,1,2,1,85.72421644,88.84105733,"LARSEN, RICK"
2012,21187,WASHINGTON,WA,1,3,2,13.18258397,13.71943636,"HERRERA BEUTLER, JAIME"
2012,29580,WASHINGTON,WA,1,4,2,13.18258397,7.464358802,"HASTINGS, DOC"
2012,20535,WASHINGTON,WA,1,5,2,8.001038791,9.709230744,"MCMORRIS RODGERS, CATHY"
2012,14413,WASHINGTON,WA,1,6,1,75.36112609,82.93813776,"DICKS, NORMAN D."
2012,15613,WASHINGTON,WA,1,7,1,106.4503971,100.1795146,"MCDERMOTT, JIM"
2012,20536,WASHINGTON,WA,1,8,2,13.18258397,28.50178891,"REICHERT, DAVE"
2012,29768,WASHINGTON,WA,1,9,1,80.54267127,86.9793565,"SMITH, ADAM"
2012,21188,WEST VIRGINIA,WV,1,1,2,13.18258397,16.80339443,"MCKINLEY, DAVID"
2012,20146,WEST VIRGINIA,WV,1,2,2,8.001038791,23.80295243,"CAPITO, SHELLEY MOORE"
2012,14448,WEST VIRGINIA,WV,1,3,1,80.54267127,79.75354513,"RAHALL II, NICK J."
2012,29939,WISCONSIN,WI,1,1,2,13.18258397,11.35990275,"RYAN, PAUL D."
2012,29940,WISCONSIN,WI,1,2,1,96.0873068,98.2065289,"BALDWIN, TAMMY"
2012,29769,WISCONSIN,WI,1,3,1,96.0873068,88.09836472,"KIND, RON"
2012,20537,WISCONSIN,WI,1,4,1,111.6319423,102.192,"MOORE, GWEN"
2012,14657,WISCONSIN,WI,1,5,2,23.54567432,17.37206504,"SENSENBRENNER, F. JAMES"
2012,14675,WISCONSIN,WI,1,6,2,13.18258397,25.06430425,"PETRI, TOM"
2012,21189,WISCONSIN,WI,1,7,2,8.001038791,11.82312433,"DUFFY, SEAN"
